Stations_ID;Stations_Name;Parameter;Von_Datum;Bis_Datum;Gesamt_Fehlwerte;Beschreibung;eor;                                                                                                              
3126;Magdeburg;NM;06.10.1944;07.10.1944;2;Kriegsjahre;eor;                                                                                                                                              
3126;Magdeburg;NM;10.10.1944;12.10.1944;3;Kriegsjahre;eor;                                                                                                                                              
3126;Magdeburg;NM;20.10.1944;21.10.1944;2;Kriegsjahre;eor;                                                                                                                                              
3126;Magdeburg;NM;19.11.1944;19.11.1944;1;Kriegsjahre;eor;                                                                                                                                              
3126;Magdeburg;NM;28.11.1944;28.11.1944;1;Kriegsjahre;eor;                                                                                                                                              
3126;Magdeburg;NM;10.12.1944;10.12.1944;1;Kriegsjahre;eor;                                                                                                                                              
3126;Magdeburg;NM;16.12.1944;16.12.1944;1;Kriegsjahre;eor;                                                                                                                                              
3126;Magdeburg;NM;18.12.1944;18.12.1944;1;Kriegsjahre;eor;                                                                                                                                              
3126;Magdeburg;NM;22.12.1944;27.12.1944;6;Kriegsjahre;eor;                                                                                                                                              
3126;Magdeburg;NM;29.12.1944;29.12.1944;1;Kriegsjahre;eor;                                                                                                                                              
3126;Magdeburg;NM;08.01.1945;08.01.1945;1;Kriegsjahre;eor;                                                                                                                                              
3126;Magdeburg;NM;10.01.1945;10.01.1945;1;Kriegsjahre;eor;                                                                                                                                              
3126;Magdeburg;NM;14.01.1945;14.01.1945;1;Kriegsjahre;eor;                                                                                                                                              
3126;Magdeburg;NM;16.01.1945;17.01.1945;2;Kriegsjahre;eor;                                                                                                                                              
3126;Magdeburg;NM;21.01.1945;23.01.1945;3;Kriegsjahre;eor;                                                                                                                                              
3126;Magdeburg;NM;25.01.1945;25.01.1945;1;Kriegsjahre;eor;                                                                                                                                              
3126;Magdeburg;NM;01.02.1945;31.12.1946;699;Kriegsjahre;eor;                                                                                                                                            
3126;Magdeburg;NM;14.02.1967;15.02.1967;2;;eor;                                                                                                                                                         
3126;Magdeburg;NM;08.02.1968;08.02.1968;1;;eor;                                                                                                                                                         
3126;Magdeburg;NM;02.03.1968;03.03.1968;2;;eor;                                                                                                                                                         
3126;Magdeburg;NM;30.03.1968;30.03.1968;1;;eor;                                                                                                                                                         
3126;Magdeburg;NM;01.07.1968;02.07.1968;2;;eor;                                                                                                                                                         
3126;Magdeburg;NM;11.12.1968;11.12.1968;1;;eor;                                                                                                                                                         
3126;Magdeburg;NM;13.12.1968;14.12.1968;2;;eor;                                                                                                                                                         
3126;Magdeburg;NM;04.03.1969;05.03.1969;2;;eor;                                                                                                                                                         
3126;Magdeburg;NM;07.04.1969;09.04.1969;3;;eor;                                                                                                                                                         
3126;Magdeburg;NM;16.07.1969;16.07.1969;1;;eor;                                                                                                                                                         
3126;Magdeburg;NM;12.09.1969;13.09.1969;2;;eor;                                                                                                                                                         
3126;Magdeburg;NM;19.09.1969;19.09.1969;1;;eor;                                                                                                                                                         
3126;Magdeburg;NM;04.01.1971;04.01.1971;1;;eor;                                                                                                                                                         
3126;Magdeburg;NM;10.01.1971;10.01.1971;1;;eor;                                                                                                                                                         
3126;Magdeburg;NM;19.04.1971;19.04.1971;1;;eor;                                                                                                                                                         
3126;Magdeburg;NM;12.05.1971;12.05.1971;1;;eor;                                                                                                                                                         
3126;Magdeburg;NM;08.07.1971;08.07.1971;1;;eor;                                                                                                                                                         
3126;Magdeburg;NM;25.08.1971;25.08.1971;1;;eor;                                                                                                                                                         
3126;Magdeburg;NM;17.01.1972;17.01.1972;1;;eor;                                                                                                                                                         
3126;Magdeburg;NM;12.03.1972;12.03.1972;1;;eor;                                                                                                                                                         
3126;Magdeburg;NM;17.03.1972;18.03.1972;2;;eor;                                                                                                                                                         
3126;Magdeburg;NM;08.10.1972;08.10.1972;1;;eor;                                                                                                                                                         
3126;Magdeburg;NM;29.12.1972;31.12.1972;3;;eor;                                                                                                                                                         
3126;Magdeburg;NM;18.12.2012;19.12.2012;2;;eor;                                                                                                                                                         
3126;Magdeburg;NM;02.12.2013;02.12.2013;1;;eor;                                                                                                                                                         
3126;Magdeburg;NM;11.12.2013;12.12.2013;2;;eor;                                                                                                                                                         
3126;Magdeburg;NM;06.03.2014;06.03.2014;1;;eor;                                                                                                                                                         
3126;Magdeburg;NM;18.06.2017;18.06.2017;1;;eor;                                                                                                                                                         
3126;Magdeburg;NM;22.06.2017;23.06.2017;2;;eor;                                                                                                                                                         
3126;Magdeburg;NM;21.07.2017;21.07.2017;1;;eor;                                                                                                                                                         
3126;Magdeburg;NM;22.08.2017;22.08.2017;1;;eor;                                                                                                                                                         
3126;Magdeburg;NM;17.10.2017;17.10.2017;1;;eor;                                                                                                                                                         
3126;Magdeburg;NM;20.04.2018;20.04.2018;1;;eor;                                                                                                                                                         
3126;Magdeburg;NM;07.05.2018;07.05.2018;1;;eor;                                                                                                                                                         
3126;Magdeburg;NM;09.05.2018;09.05.2018;1;;eor;                                                                                                                                                         
3126;Magdeburg;NM;18.07.2018;18.07.2018;1;;eor;                                                                                                                                                         
3126;Magdeburg;NM;21.08.2018;22.08.2018;2;;eor;                                                                                                                                                         
3126;Magdeburg;NM;29.08.2018;29.08.2018;1;;eor;                                                                                                                                                         
3126;Magdeburg;NM;01.09.2018;01.09.2018;1;;eor;                                                                                                                                                         
3126;Magdeburg;NM;17.09.2018;17.09.2018;1;;eor;                                                                                                                                                         
3126;Magdeburg;NM;16.12.2019;08.01.2020;24;;eor;                                                                                                                                                        
3126;Magdeburg;NM;13.09.2020;13.09.2020;1;;eor;                                                                                                                                                         
3126;Magdeburg;NM;12.02.2021;16.02.2021;5;;eor;                                                                                                                                                         
3126;Magdeburg;NM;18.08.2021;18.08.2021;1;;eor;                                                                                                                                                         
3126;Magdeburg;NM;07.09.2021;07.09.2021;1;;eor;                                                                                                                                                         
3126;Magdeburg;NM;26.10.2021;29.10.2021;4;;eor;                                                                                                                                                         
3126;Magdeburg;NM;22.03.2022;24.03.2022;3;;eor;                                                                                                                                                         
3126;Magdeburg;SDK;02.10.1934;05.10.1934;4;;eor;                                                                                                                                                        
3126;Magdeburg;SDK;07.10.1934;12.10.1934;6;;eor;                                                                                                                                                        
3126;Magdeburg;SDK;14.10.1934;31.10.1934;18;;eor;                                                                                                                                                       
3126;Magdeburg;SDK;07.11.1934;08.11.1934;2;;eor;                                                                                                                                                        
3126;Magdeburg;SDK;10.11.1934;12.11.1934;3;;eor;                                                                                                                                                        
3126;Magdeburg;SDK;15.11.1934;18.11.1934;4;;eor;                                                                                                                                                        
3126;Magdeburg;SDK;21.11.1934;23.11.1934;3;;eor;                                                                                                                                                        
3126;Magdeburg;SDK;25.11.1934;30.11.1934;6;;eor;                                                                                                                                                        
3126;Magdeburg;SDK;02.12.1934;04.12.1934;3;;eor;                                                                                                                                                        
3126;Magdeburg;SDK;06.12.1934;06.12.1934;1;;eor;                                                                                                                                                        
3126;Magdeburg;SDK;16.12.1934;08.01.1935;24;;eor;                                                                                                                                                       
3126;Magdeburg;SDK;10.01.1935;12.01.1935;3;;eor;                                                                                                                                                        
3126;Magdeburg;SDK;14.01.1935;14.01.1935;1;;eor;                                                                                                                                                        
3126;Magdeburg;SDK;16.01.1935;23.01.1935;8;;eor;                                                                                                                                                        
3126;Magdeburg;SDK;25.01.1935;30.01.1935;6;;eor;                                                                                                                                                        
3126;Magdeburg;SDK;01.02.1935;06.02.1935;6;;eor;                                                                                                                                                        
3126;Magdeburg;SDK;09.02.1935;13.02.1935;5;;eor;                                                                                                                                                        
3126;Magdeburg;SDK;15.02.1935;17.02.1935;3;;eor;                                                                                                                                                        
3126;Magdeburg;SDK;19.02.1935;25.02.1935;7;;eor;                                                                                                                                                        
3126;Magdeburg;SDK;27.02.1935;08.04.1935;41;;eor;                                                                                                                                                       
3126;Magdeburg;SDK;15.04.1935;27.12.1935;257;;eor;                                                                                                                                                      
3126;Magdeburg;SDK;31.12.1935;31.12.1935;1;;eor;                                                                                                                                                        
3126;Magdeburg;SDK;10.03.1941;10.03.1941;1;Kriegsjahre;eor;                                                                                                                                             
3126;Magdeburg;SDK;20.03.1941;21.03.1941;2;Kriegsjahre;eor;                                                                                                                                             
3126;Magdeburg;SDK;25.03.1941;27.03.1941;3;Kriegsjahre;eor;                                                                                                                                             
3126;Magdeburg;SDK;01.02.1945;31.03.1951;2250;;eor;                                                                                                                                                     
3126;Magdeburg;RSK;01.05.1891;01.05.1891;1;;eor;                                                                                                                                                        
3126;Magdeburg;RSK;10.06.1891;11.06.1891;2;;eor;                                                                                                                                                        
3126;Magdeburg;RSK;25.06.1892;25.06.1892;1;;eor;                                                                                                                                                        
3126;Magdeburg;RSK;19.07.1899;19.07.1899;1;;eor;                                                                                                                                                        
3126;Magdeburg;RSK;23.05.1902;23.05.1902;1;;eor;                                                                                                                                                        
3126;Magdeburg;RSK;20.02.1905;20.02.1905;1;;eor;                                                                                                                                                        
3126;Magdeburg;RSK;23.02.1905;23.02.1905;1;;eor;                                                                                                                                                        
3126;Magdeburg;RSK;27.02.1905;27.02.1905;1;;eor;                                                                                                                                                        
3126;Magdeburg;RSK;01.03.1905;01.03.1905;1;;eor;                                                                                                                                                        
3126;Magdeburg;RSK;13.02.1906;13.02.1906;1;;eor;                                                                                                                                                        
3126;Magdeburg;RSK;15.02.1913;15.02.1913;1;;eor;                                                                                                                                                        
3126;Magdeburg;RSK;19.11.1921;19.11.1921;1;;eor;                                                                                                                                                        
3126;Magdeburg;RSK;09.05.1926;09.05.1926;1;;eor;                                                                                                                                                        
3126;Magdeburg;RSK;31.01.1945;31.12.1946;700;Kriegsjahre;eor;                                                                                                                                           
3126;Magdeburg;RSK;22.06.2017;22.06.2017;1;;eor;                                                                                                                                                        
3126;Magdeburg;RSKF;11.02.1898;11.02.1898;1;;eor;                                                                                                                                                       
3126;Magdeburg;RSKF;16.06.1899;16.06.1899;1;;eor;                                                                                                                                                       
3126;Magdeburg;RSKF;19.07.1901;19.07.1901;1;;eor;                                                                                                                                                       
3126;Magdeburg;RSKF;04.11.1901;04.11.1901;1;;eor;                                                                                                                                                       
3126;Magdeburg;RSKF;21.02.1903;21.02.1903;1;;eor;                                                                                                                                                       
3126;Magdeburg;RSKF;03.09.1903;03.09.1903;1;;eor;                                                                                                                                                       
3126;Magdeburg;RSKF;21.10.1903;21.10.1903;1;;eor;                                                                                                                                                       
3126;Magdeburg;RSKF;02.11.1903;02.11.1903;1;;eor;                                                                                                                                                       
3126;Magdeburg;RSKF;12.12.1904;12.12.1904;1;;eor;                                                                                                                                                       
3126;Magdeburg;RSKF;15.12.1904;15.12.1904;1;;eor;                                                                                                                                                       
3126;Magdeburg;RSKF;28.06.1905;28.06.1905;1;;eor;                                                                                                                                                       
3126;Magdeburg;RSKF;13.02.1906;13.02.1906;1;;eor;                                                                                                                                                       
3126;Magdeburg;RSKF;11.01.1907;11.01.1907;1;;eor;                                                                                                                                                       
3126;Magdeburg;RSKF;18.02.1907;18.02.1907;1;;eor;                                                                                                                                                       
3126;Magdeburg;RSKF;09.04.1907;09.04.1907;1;;eor;                                                                                                                                                       
3126;Magdeburg;RSKF;21.09.1907;21.09.1907;1;;eor;                                                                                                                                                       
3126;Magdeburg;RSKF;27.11.1907;28.11.1907;2;;eor;                                                                                                                                                       
3126;Magdeburg;RSKF;11.12.1907;12.12.1907;2;;eor;                                                                                                                                                       
3126;Magdeburg;RSKF;12.06.1908;12.06.1908;1;;eor;                                                                                                                                                       
3126;Magdeburg;RSKF;27.06.1909;27.06.1909;1;;eor;                                                                                                                                                       
3126;Magdeburg;RSKF;15.02.1910;15.02.1910;1;;eor;                                                                                                                                                       
3126;Magdeburg;RSKF;15.08.1910;15.08.1910;1;;eor;                                                                                                                                                       
3126;Magdeburg;RSKF;29.11.1910;29.11.1910;1;;eor;                                                                                                                                                       
3126;Magdeburg;RSKF;25.08.1911;25.08.1911;1;;eor;                                                                                                                                                       
3126;Magdeburg;RSKF;27.09.1911;27.09.1911;1;;eor;                                                                                                                                                       
3126;Magdeburg;RSKF;20.05.1912;20.05.1912;1;;eor;                                                                                                                                                       
3126;Magdeburg;RSKF;22.01.1915;22.01.1915;1;;eor;                                                                                                                                                       
3126;Magdeburg;RSKF;06.06.1915;06.06.1915;1;;eor;                                                                                                                                                       
3126;Magdeburg;RSKF;12.11.1920;12.11.1920;1;;eor;                                                                                                                                                       
3126;Magdeburg;RSKF;01.04.1921;01.04.1921;1;;eor;                                                                                                                                                       
3126;Magdeburg;RSKF;03.12.1921;03.12.1921;1;;eor;                                                                                                                                                       
3126;Magdeburg;RSKF;02.11.1922;02.11.1922;1;;eor;                                                                                                                                                       
3126;Magdeburg;RSKF;30.11.1922;30.11.1922;1;;eor;                                                                                                                                                       
3126;Magdeburg;RSKF;12.12.1922;12.12.1922;1;;eor;                                                                                                                                                       
3126;Magdeburg;RSKF;15.11.1923;15.11.1923;1;;eor;                                                                                                                                                       
3126;Magdeburg;RSKF;19.03.1924;19.03.1924;1;;eor;                                                                                                                                                       
3126;Magdeburg;RSKF;01.12.1925;01.12.1925;1;;eor;                                                                                                                                                       
3126;Magdeburg;RSKF;14.02.1926;14.02.1926;1;;eor;                                                                                                                                                       
3126;Magdeburg;RSKF;05.02.1927;05.02.1927;1;;eor;                                                                                                                                                       
3126;Magdeburg;RSKF;07.03.1929;07.03.1929;1;;eor;                                                                                                                                                       
3126;Magdeburg;RSKF;10.06.1929;10.06.1929;1;;eor;                                                                                                                                                       
3126;Magdeburg;RSKF;03.01.1930;03.01.1930;1;;eor;                                                                                                                                                       
3126;Magdeburg;RSKF;18.12.1931;18.12.1931;1;;eor;                                                                                                                                                       
3126;Magdeburg;RSKF;10.12.1932;10.12.1932;1;;eor;                                                                                                                                                       
3126;Magdeburg;RSKF;01.01.1935;01.01.1935;1;;eor;                                                                                                                                                       
3126;Magdeburg;RSKF;14.01.1935;14.01.1935;1;;eor;                                                                                                                                                       
3126;Magdeburg;RSKF;31.01.1945;31.12.1946;700;Kriegsjahre;eor;                                                                                                                                          
3126;Magdeburg;RSKF;22.06.2017;22.06.2017;1;;eor;                                                                                                                                                       
3126;Magdeburg;SHK_TAG;29.02.1896;29.02.1896;1;;eor;                                                                                                                                                    
3126;Magdeburg;SHK_TAG;28.02.1900;28.02.1900;1;;eor;                                                                                                                                                    
3126;Magdeburg;SHK_TAG;10.02.1901;10.02.1901;1;;eor;                                                                                                                                                    
3126;Magdeburg;SHK_TAG;06.01.1905;13.01.1905;8;;eor;                                                                                                                                                    
3126;Magdeburg;SHK_TAG;21.01.1905;03.02.1905;14;;eor;                                                                                                                                                   
3126;Magdeburg;SHK_TAG;05.02.1905;11.02.1905;7;;eor;                                                                                                                                                    
3126;Magdeburg;SHK_TAG;16.02.1905;02.03.1905;15;;eor;                                                                                                                                                   
3126;Magdeburg;SHK_TAG;04.03.1905;19.11.1905;261;;eor;                                                                                                                                                  
3126;Magdeburg;SHK_TAG;21.11.1905;05.12.1905;15;;eor;                                                                                                                                                   
3126;Magdeburg;SHK_TAG;07.12.1905;19.12.1905;13;;eor;                                                                                                                                                   
3126;Magdeburg;SHK_TAG;21.12.1905;29.12.1905;9;;eor;                                                                                                                                                    
3126;Magdeburg;SHK_TAG;05.01.1906;21.01.1906;17;;eor;                                                                                                                                                   
3126;Magdeburg;SHK_TAG;23.01.1906;23.01.1906;1;;eor;                                                                                                                                                    
3126;Magdeburg;SHK_TAG;27.01.1906;02.02.1906;7;;eor;                                                                                                                                                    
3126;Magdeburg;SHK_TAG;12.02.1906;13.02.1906;2;;eor;                                                                                                                                                    
3126;Magdeburg;SHK_TAG;17.02.1906;12.03.1906;24;;eor;                                                                                                                                                   
3126;Magdeburg;SHK_TAG;15.03.1906;23.03.1906;9;;eor;                                                                                                                                                    
3126;Magdeburg;SHK_TAG;27.03.1906;27.03.1906;1;;eor;                                                                                                                                                    
3126;Magdeburg;SHK_TAG;29.03.1906;29.03.1906;1;;eor;                                                                                                                                                    
3126;Magdeburg;SHK_TAG;31.03.1906;05.12.1906;250;;eor;                                                                                                                                                  
3126;Magdeburg;SHK_TAG;07.12.1906;10.12.1906;4;;eor;                                                                                                                                                    
3126;Magdeburg;SHK_TAG;12.12.1906;13.12.1906;2;;eor;                                                                                                                                                    
3126;Magdeburg;SHK_TAG;23.12.1906;24.12.1906;2;;eor;                                                                                                                                                    
3126;Magdeburg;SHK_TAG;06.01.1907;25.01.1907;20;;eor;                                                                                                                                                   
3126;Magdeburg;SHK_TAG;18.02.1907;20.02.1907;3;;eor;                                                                                                                                                    
3126;Magdeburg;SHK_TAG;22.02.1907;22.02.1907;1;;eor;                                                                                                                                                    
3126;Magdeburg;SHK_TAG;26.02.1907;08.03.1907;11;;eor;                                                                                                                                                   
3126;Magdeburg;SHK_TAG;14.03.1907;23.11.1907;255;;eor;                                                                                                                                                  
3126;Magdeburg;SHK_TAG;26.11.1907;14.12.1907;19;;eor;                                                                                                                                                   
3126;Magdeburg;SHK_TAG;16.12.1907;25.12.1907;10;;eor;                                                                                                                                                   
3126;Magdeburg;SHK_TAG;06.01.1908;09.01.1908;4;;eor;                                                                                                                                                    
3126;Magdeburg;SHK_TAG;17.01.1908;28.01.1908;12;;eor;                                                                                                                                                   
3126;Magdeburg;SHK_TAG;30.01.1908;31.01.1908;2;;eor;                                                                                                                                                    
3126;Magdeburg;SHK_TAG;07.02.1908;25.02.1908;19;;eor;                                                                                                                                                   
3126;Magdeburg;SHK_TAG;27.02.1908;03.03.1908;6;;eor;                                                                                                                                                    
3126;Magdeburg;SHK_TAG;05.03.1908;13.03.1908;9;;eor;                                                                                                                                                    
3126;Magdeburg;SHK_TAG;16.03.1908;16.03.1908;1;;eor;                                                                                                                                                    
3126;Magdeburg;SHK_TAG;18.03.1908;05.11.1908;233;;eor;                                                                                                                                                  
3126;Magdeburg;SHK_TAG;08.11.1908;25.12.1908;48;;eor;                                                                                                                                                   
3126;Magdeburg;SHK_TAG;21.01.1909;29.01.1909;9;;eor;                                                                                                                                                    
3126;Magdeburg;SHK_TAG;04.02.1909;05.02.1909;2;;eor;                                                                                                                                                    
3126;Magdeburg;SHK_TAG;16.02.1909;16.02.1909;1;;eor;                                                                                                                                                    
3126;Magdeburg;SHK_TAG;22.02.1909;24.02.1909;3;;eor;                                                                                                                                                    
3126;Magdeburg;SHK_TAG;20.03.1909;16.11.1909;242;;eor;                                                                                                                                                  
3126;Magdeburg;SHK_TAG;29.11.1909;31.12.1909;33;;eor;                                                                                                                                                   
3126;Magdeburg;SHK_TAG;02.01.1910;18.01.1910;17;;eor;                                                                                                                                                   
3126;Magdeburg;SHK_TAG;05.02.1910;11.02.1910;7;;eor;                                                                                                                                                    
3126;Magdeburg;SHK_TAG;13.02.1910;15.02.1910;3;;eor;                                                                                                                                                    
3126;Magdeburg;SHK_TAG;17.02.1910;18.03.1910;30;;eor;                                                                                                                                                   
3126;Magdeburg;SHK_TAG;20.03.1910;29.03.1910;10;;eor;                                                                                                                                                   
3126;Magdeburg;SHK_TAG;01.04.1910;18.11.1910;232;;eor;                                                                                                                                                  
3126;Magdeburg;SHK_TAG;20.11.1910;20.11.1910;1;;eor;                                                                                                                                                    
3126;Magdeburg;SHK_TAG;24.11.1910;29.12.1910;36;;eor;                                                                                                                                                   
3126;Magdeburg;SHK_TAG;31.12.1910;03.01.1911;4;;eor;                                                                                                                                                    
3126;Magdeburg;SHK_TAG;11.01.1911;12.01.1911;2;;eor;                                                                                                                                                    
3126;Magdeburg;SHK_TAG;18.01.1911;06.02.1911;20;;eor;                                                                                                                                                   
3126;Magdeburg;SHK_TAG;08.02.1911;20.02.1911;13;;eor;                                                                                                                                                   
3126;Magdeburg;SHK_TAG;22.02.1911;06.01.1912;319;;eor;                                                                                                                                                  
3126;Magdeburg;SHK_TAG;25.01.1912;27.01.1912;3;;eor;                                                                                                                                                    
3126;Magdeburg;SHK_TAG;30.01.1912;01.02.1912;3;;eor;                                                                                                                                                    
3126;Magdeburg;SHK_TAG;08.02.1912;11.04.1912;64;;eor;                                                                                                                                                   
3126;Magdeburg;SHK_TAG;13.04.1912;03.11.1912;205;;eor;                                                                                                                                                  
3126;Magdeburg;SHK_TAG;05.11.1912;07.11.1912;3;;eor;                                                                                                                                                    
3126;Magdeburg;SHK_TAG;09.11.1912;31.12.1912;53;;eor;                                                                                                                                                   
3126;Magdeburg;SHK_TAG;18.01.1913;21.01.1913;4;;eor;                                                                                                                                                    
3126;Magdeburg;SHK_TAG;25.01.1913;31.01.1913;7;;eor;                                                                                                                                                    
3126;Magdeburg;SHK_TAG;02.02.1913;16.02.1913;15;;eor;                                                                                                                                                   
3126;Magdeburg;SHK_TAG;18.02.1913;23.12.1913;309;;eor;                                                                                                                                                  
3126;Magdeburg;SHK_TAG;25.12.1913;28.12.1913;4;;eor;                                                                                                                                                    
3126;Magdeburg;SHK_TAG;27.01.1914;23.11.1914;301;;eor;                                                                                                                                                  
3126;Magdeburg;SHK_TAG;28.11.1914;23.12.1914;26;;eor;                                                                                                                                                   
